Stnno,Year,Month,Day,Rainfall_mm,Wind_mean_24Hr,Humidity,Solar_Radiation_Mjm2
48603,2009,11,1,1.2,1.7,na,na
48603,2009,11,2,0,2.5,na,na
48603,2009,11,3,0,1.9,na,na
48603,2009,11,4,5.8,1.8,na,na
48603,2009,11,5,46.4,1.8,na,na
48603,2009,11,6,53.2,1.2,na,na
48603,2009,11,7,12.8,1.2,na,na
48603,2009,11,8,34.6,1.4,na,na
48603,2009,11,9,0.8,1.2,na,na
48603,2009,11,10,6.4,1.6,na,na
48603,2009,11,11,7.4,1.5,na,na
48603,2009,11,12,3.8,1.8,na,na
48603,2009,11,13,32.4,1.4,na,na
48603,2009,11,14,36.8,1.2,na,na
48603,2009,11,15,2.4,1.8,na,na
48603,2009,11,16,2.6,1.9,na,na
48603,2009,11,17,27,1.2,na,na
48603,2009,11,18,5.2,1.4,na,na
48603,2009,11,19,0.6,1.9,na,na
48603,2009,11,20,5.4,1.7,na,na
48603,2009,11,21,7,1,na,na
48603,2009,11,22,24,1,na,na
48603,2009,11,23,21.8,1.3,na,na
48603,2009,11,24,0,1.4,na,na
48603,2009,11,25,2.6,0.9,na,na
48603,2009,11,26,0.2,1.3,na,na
48603,2009,11,27,0,1.2,na,na
48603,2009,11,28,1.8,1.2,na,na
48603,2009,11,29,0,1.4,na,na
48603,2009,11,30,0,2,na,na
48603,2009,12,1,0,1.7,na,na
48603,2009,12,2,-33.3,1.6,na,na
48603,2009,12,3,0,2.5,na,na
48603,2009,12,4,0,2.7,na,na
48603,2009,12,5,0,2,na,na
48603,2009,12,6,0,1.8,na,na
48603,2009,12,7,0,1.5,na,na
48603,2009,12,8,0,1.9,na,na
48603,2009,12,9,0,1.9,na,na
48603,2009,12,10,0,1.7,na,na
48603,2009,12,11,0,2.1,na,na
48603,2009,12,12,0,2.6,na,na
48603,2009,12,13,0,2,na,na
48603,2009,12,14,0,2.1,na,na
48603,2009,12,15,0,1.9,na,na
48603,2009,12,16,0,2.6,na,na
48603,2009,12,17,0.4,2.2,na,na
48603,2009,12,18,10.6,1.5,na,na
48603,2009,12,19,2.2,3,na,na
48603,2009,12,20,0,3.1,na,na
48603,2009,12,21,0,3.2,na,na
48603,2009,12,22,0,2.8,na,na
48603,2009,12,23,0,2.8,na,na
48603,2009,12,24,0,2.8,na,na
48603,2009,12,25,0,2.7,na,na
48603,2009,12,26,0,1.8,na,na
48603,2009,12,27,0,1.8,na,na
48603,2009,12,28,14.2,1.7,na,na
48603,2009,12,29,0,1.7,na,na
48603,2009,12,30,0,1.8,na,na
48603,2009,12,31,0,2.4,na,na
48603,2010,1,1,0,2.5,na,na
48603,2010,1,2,0.2,2,na,na
48603,2010,1,3,0.6,1.7,na,na
48603,2010,1,4,97,1.4,na,na
48603,2010,1,5,30.6,1.4,na,na
48603,2010,1,6,23.6,1.5,na,na
48603,2010,1,7,-33.3,1.2,na,na
48603,2010,1,8,3.6,1.8,na,na
48603,2010,1,9,0,1.9,na,na
48603,2010,1,10,0,1.4,na,na
48603,2010,1,11,0,1.4,na,na
48603,2010,1,12,0,1.8,na,na
48603,2010,1,13,0,2,na,na
48603,2010,1,14,0,2.5,na,na
48603,2010,1,15,0,2.6,na,na
48603,2010,1,16,0,2.6,na,na
48603,2010,1,17,0,1.9,na,na
48603,2010,1,18,0,1.8,na,na
48603,2010,1,19,0,1.4,na,na
48603,2010,1,20,0,1.4,na,na
48603,2010,1,21,0,1.2,na,na
48603,2010,1,22,0,1.1,na,na
48603,2010,1,23,0,1.8,na,na
48603,2010,1,24,0,1.9,na,na
48603,2010,1,25,0,2.1,na,na
48603,2010,1,26,0,2.3,na,na
48603,2010,1,27,0,2.7,na,na
48603,2010,1,28,0,2.2,na,na
48603,2010,1,29,0,2.2,na,na
48603,2010,1,30,0,1.9,na,na
48603,2010,1,31,0,2.3,na,na
48603,2010,2,1,0,2.4,na,na
48603,2010,2,2,0,1.8,na,na
48603,2010,2,3,-33.3,1.5,na,na
48603,2010,2,4,14.2,1.6,na,na
48603,2010,2,5,0,2,na,na
48603,2010,2,6,3.2,1.7,na,na
48603,2010,2,7,1.4,1.8,na,na
48603,2010,2,8,0,2.3,na,na
48603,2010,2,9,-33.3,1.8,na,na
48603,2010,2,10,0,2.2,na,na
48603,2010,2,11,0,1.9,na,na
48603,2010,2,12,0,2.1,na,na
48603,2010,2,13,0,2.7,na,na
48603,2010,2,14,0,2.3,na,na
48603,2010,2,15,0,2.4,na,na
48603,2010,2,16,0,2.5,na,na
48603,2010,2,17,0.2,2.2,na,na
48603,2010,2,18,0,3.2,na,na
48603,2010,2,19,0,2.5,na,na
48603,2010,2,20,0,2,na,na
48603,2010,2,21,0.4,1.8,na,na
48603,2010,2,22,0,1.8,na,na
48603,2010,2,23,0,1.8,na,na
48603,2010,2,24,0,1.9,na,na
48603,2010,2,25,3,1.6,na,na
48603,2010,2,26,0,1.9,na,na
48603,2010,2,27,0,1.7,na,na
48603,2010,2,28,0,2.1,na,na
48603,2010,3,1,23.8,2.2,na,na
48603,2010,3,2,0,1.5,na,na
48603,2010,3,3,0,1.6,na,na
48603,2010,3,4,0,2,na,na
48603,2010,3,5,1,2.2,na,na
48603,2010,3,6,0,1.8,na,na
48603,2010,3,7,0,1.9,na,na
48603,2010,3,8,0,2.2,na,na
48603,2010,3,9,0.2,2,na,na
48603,2010,3,10,0,2.6,na,na
48603,2010,3,11,0,2.6,na,na
48603,2010,3,12,15.6,1.8,na,na
48603,2010,3,13,21.8,1.7,na,na
48603,2010,3,14,14.2,1.4,na,na
48603,2010,3,15,0,1.8,na,na
48603,2010,3,16,0,2.4,na,na
48603,2010,3,17,-33.3,2.7,na,na
48603,2010,3,18,0,3.2,na,na
48603,2010,3,19,0,2.9,na,na
48603,2010,3,20,1.2,1.9,na,na
48603,2010,3,21,0.6,1.7,na,na
48603,2010,3,22,24.8,1.5,na,na
48603,2010,3,23,0,1.7,na,na
48603,2010,3,24,9.4,1.4,na,na
48603,2010,3,25,-33.3,2,na,na
48603,2010,3,26,42.8,1.8,na,na
48603,2010,3,27,-33.3,2.2,na,na
48603,2010,3,28,0.4,1.8,na,na
48603,2010,3,29,21.4,2,na,na
48603,2010,3,30,22,1.6,na,na
48603,2010,3,31,4.6,1.8,na,na
48603,2010,4,1,45.6,1.7,na,na
48603,2010,4,2,76.2,1.8,na,na
48603,2010,4,3,29.4,1.6,na,na
48603,2010,4,4,-33.3,1.8,na,na
48603,2010,4,5,9,1.8,na,na
48603,2010,4,6,16,1.6,na,na
48603,2010,4,7,12.8,1.8,na,na
48603,2010,4,8,0.2,1.5,na,na
48603,2010,4,9,3.6,1.6,na,na
48603,2010,4,10,0,1.2,na,na
48603,2010,4,11,-33.3,1.9,na,na
48603,2010,4,12,-33.3,1.8,na,na
48603,2010,4,13,0,1.8,na,na
48603,2010,4,14,0,1.6,na,na
48603,2010,4,15,0,1.9,na,na
48603,2010,4,16,21.4,1.8,na,na
48603,2010,4,17,3.6,1.9,na,na
48603,2010,4,18,0,1.7,na,na
48603,2010,4,19,2.2,1.6,na,na
48603,2010,4,20,0,1.6,na,na
48603,2010,4,21,3,2.2,na,na
48603,2010,4,22,0,1.8,na,na
48603,2010,4,23,0,1.4,na,na
48603,2010,4,24,6.2,1.6,na,na
48603,2010,4,25,0.2,1.3,na,na
48603,2010,4,26,3,1.3,na,na
48603,2010,4,27,7.6,1.6,na,na
48603,2010,4,28,0,1.4,na,na
48603,2010,4,29,0,1.7,na,na
48603,2010,4,30,10.8,1.8,na,na
48603,2010,5,1,0,1.7,na,na
48603,2010,5,2,10.4,1.6,na,na
48603,2010,5,3,0,1.6,na,na
48603,2010,5,4,0,1.8,na,na
48603,2010,5,5,0,1.9,na,na
48603,2010,5,6,0.2,1.5,na,na
48603,2010,5,7,0,1.5,na,na
48603,2010,5,8,42.2,2.2,na,na
48603,2010,5,9,0,2.2,na,na
48603,2010,5,10,0,2,na,na
48603,2010,5,11,0,1.5,na,na
48603,2010,5,12,4,1.7,na,na
48603,2010,5,13,0.2,1.5,na,na
48603,2010,5,14,1,2,na,na
48603,2010,5,15,0.4,1.5,na,na
48603,2010,5,16,0.4,1.8,na,na
48603,2010,5,17,1.2,1.3,na,na
48603,2010,5,18,13.8,1.9,na,na
48603,2010,5,19,-33.3,1.5,na,na
48603,2010,5,20,0.4,1.3,na,na
48603,2010,5,21,6.6,1.9,na,na
48603,2010,5,22,-33.3,1.8,na,na
48603,2010,5,23,0,1.6,na,na
48603,2010,5,24,0,1.9,na,na
48603,2010,5,25,0,2,na,na
48603,2010,5,26,0,2,na,na
48603,2010,5,27,0,1.4,na,na
48603,2010,5,28,0,1.4,na,na
48603,2010,5,29,0.4,2,na,na
48603,2010,5,30,0.4,1.9,na,na
48603,2010,5,31,-33.3,2.1,na,na
48603,2010,6,1,10,2.1,na,na
48603,2010,6,2,0,2,na,na
48603,2010,6,3,0,1.8,na,na
48603,2010,6,4,26.8,2.2,na,na
48603,2010,6,5,29.6,2.2,na,na
48603,2010,6,6,42.8,1.5,na,na
48603,2010,6,7,0.8,1.8,na,na
48603,2010,6,8,-33.3,1.5,na,na
48603,2010,6,9,0,1.4,na,na
48603,2010,6,10,4,1.4,na,na
48603,2010,6,11,9.6,1.5,na,na
48603,2010,6,12,31,1.8,na,na
48603,2010,6,13,1,1.4,na,na
48603,2010,6,14,51,2,na,na
48603,2010,6,15,3.6,1.4,na,na
48603,2010,6,16,5.2,1.6,na,na
48603,2010,6,17,0,1.7,na,na
