"","Area","Year","Week","State","Location","Total_Kes","Duration_of_Outbreak_in_day","Wind_mean_weekly","Rainfall_mm_mean_weekly","Humidity_mean_weekly","Solar_Radiation_Mjm2_mean_weekly","Area_Population"
"2295","Petaling",2015,2,"SELANGOR","Pjs_9_,1Lagoon_Perdana_,_Rumah_Kedai",129,83,80.3428571428571,18.1142857142857,0.985714285714286,0,1765495
"2296","Petaling",2014,48,"SELANGOR","Bandar_Kinrara_2",146,44,70.4285714285714,27.4,0.871428571428571,0,1765495
"2297","Petaling",2014,48,"SELANGOR","Seksyen_9_Kondo_Sri_Mahligai",51,44,70.4285714285714,27.4,0.871428571428571,0,1765495
"2298","Petaling",2014,48,"SELANGOR","Seksyen_19_Teres_A_Jln_19,2_,_Jln_19,7B",146,43,70.4285714285714,27.4,0.871428571428571,0,1765495
"2299","Petaling",2014,48,"SELANGOR","Seksyen_7_Shah_Alam_Teres_B_Zon_A_Jln_7,29_,_7,30,_Unisel_,_Jln_A7,A_,_F7,F",64,43,70.4285714285714,27.4,0.871428571428571,0,1765495
"2300","Petaling",2014,48,"SELANGOR","Taman_Saujana_Puchong_Sp_3__Flat_Sri_Sentosa_",1,43,70.4285714285714,27.4,0.871428571428571,0,1765495
"2301","Petaling",2014,48,"SELANGOR","Seksyen_7_Apt_Kristal_Height",12,42,70.4285714285714,27.4,0.871428571428571,0,1765495
"2302","Petaling",2015,11,"SELANGOR","Ss_18,4",122,113,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2303","Petaling",2014,48,"SELANGOR","Seksyen_U16_Apartment_Kiambang",43,41,70.4285714285714,27.4,0.871428571428571,0,1765495
"2304","Petaling",2014,48,"SELANGOR","Pju_10_Indah_Kondo",179,41,70.4285714285714,27.4,0.871428571428571,0,1765495
"2305","Petaling",2015,11,"SELANGOR","Kd_Pju_1A_Pprt_B_:_Blok_D,E,F",122,109,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2306","Petaling",2014,48,"SELANGOR","Seksyen_U5__Apartment_Mentari_:_Blok_1_,_3_",23,40,70.4285714285714,27.4,0.871428571428571,0,1765495
"2307","Petaling",2014,48,"SELANGOR","Seksyen_U5_Pangsapuri_Sri_Bintang",146,40,70.4285714285714,27.4,0.871428571428571,0,1765495
"2308","Petaling",2014,48,"SELANGOR","Seksyen_U5__Desa_Subang_A_",146,39,70.4285714285714,27.4,0.871428571428571,0,1765495
"2309","Petaling",2014,48,"SELANGOR","Usj_14,1",51,39,70.4285714285714,27.4,0.871428571428571,0,1765495
"2310","Petaling",2015,4,"SELANGOR","Bl_Pju_6A_Tmn_Kayu_Ara_Indah",60,46,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"2311","Petaling",2015,11,"SELANGOR","Ss_18,1",139,106,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2312","Petaling",2015,11,"SELANGOR","Tmn_Kinrara_Jln_Tk_5_Teres_Tmn_Mawar",145,102,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2313","Petaling",2015,11,"SELANGOR","Seksyen_U19_Tmn.Sri_Buloh,Rmh_Mrh_Pkns:Jln_U19,1,_U19,12C,Rmh_Pngsa_Tmn_Sri_Blh",114,100,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2314","Petaling",2015,11,"SELANGOR","Seksyen_7_Teres_E_:_Jln_7,29_,_7,35",40,99,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2315","Petaling",2015,11,"SELANGOR","Seksyen_15__Dataran_Otomobil_:_Blok_1_,_18_",138,98,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2316","Petaling",2015,4,"SELANGOR","Seksyen_U5__Apartment_Jasmin_",51,44,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"2317","Petaling",2015,2,"SELANGOR","Bl_Pju_8_Apt_Flora_Damansara_1__Blok_A,_B_",43,68,80.3428571428571,18.1142857142857,0.985714285714286,0,1765495
"2318","Petaling",2014,48,"SELANGOR","Seksyen_U1__Kuarters_Institusi_Pendidikan_Politeknik_",12,37,70.4285714285714,27.4,0.871428571428571,0,1765495
"2319","Petaling",2014,48,"SELANGOR","Bandar_Puchong_Jaya_Jln_Merak",146,37,70.4285714285714,27.4,0.871428571428571,0,1765495
"2320","Petaling",2014,48,"SELANGOR","Taman_Puncak_Jalil_5_Jalan_Puj_5,1,5,10",110,37,70.4285714285714,27.4,0.871428571428571,0,1765495
"2321","Petaling",2015,11,"SELANGOR","Bt_13_Kg_Kenangan",96,90,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2322","Petaling",2015,7,"SELANGOR","Sri_Ss_5C",96,80,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"2323","Petaling",2015,13,"SELANGOR","Ss_17,2_",1,47,1,21.6285714285714,72.7142857142857,0,1765495
"2324","Petaling",2015,11,"SELANGOR","Du_Ss_21__2_",84,88,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2325","Petaling",2014,48,"SELANGOR","Pjs_2C_Taman_Medan",135,35,70.4285714285714,27.4,0.871428571428571,0,1765495
"2326","Petaling",2014,48,"SELANGOR","Pju_8_Apt_Flora_Damansara_3_Blok_G_,_H",135,35,70.4285714285714,27.4,0.871428571428571,0,1765495
"2327","Petaling",2014,48,"SELANGOR","Sri_Kembangan_13",157,35,70.4285714285714,27.4,0.871428571428571,0,1765495
"2328","Petaling",2015,11,"SELANGOR","Ss_14,5",70,87,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2329","Petaling",2014,48,"SELANGOR","Seksyen_U1_Temasya_Glenmarie",146,34,70.4285714285714,27.4,0.871428571428571,0,1765495
"2330","Petaling",2014,48,"SELANGOR","Pju_8_Armanee_Terrace_Condo",168,34,70.4285714285714,27.4,0.871428571428571,0,1765495
"2331","Petaling",2014,48,"SELANGOR","Pjs_9_Lagoon_Perdana",179,34,70.4285714285714,27.4,0.871428571428571,0,1765495
"2332","Petaling",2015,11,"SELANGOR","Usj_1_Angsana_Appt",130,83,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2333","Petaling",2015,13,"SELANGOR","Ss_17,3",43,40,1,21.6285714285714,72.7142857142857,0,1765495
"2334","Petaling",2015,13,"SELANGOR","Tmn_Puchong_Prima_Lotus@Teratai",12,40,1,21.6285714285714,72.7142857142857,0,1765495
"2335","Petaling",2015,13,"SELANGOR","Seksyen_U5_Subang_Pelangi_:_Jln_U5,122,U5,136C_,_Jln_U5,AK,_AJ,AH_,_AG",1,36,1,21.6285714285714,72.7142857142857,0,1765495
"2336","Petaling",2015,11,"SELANGOR","Tmn_Puchong_Utama_7_Court_2",122,80,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2337","Petaling",2014,48,"SELANGOR","Seksyen_U5__Subang_Bestari_Teres_E_:_Jln_U5,81_,_U5,92C_",34,33,70.4285714285714,27.4,0.871428571428571,0,1765495
"2338","Petaling",2014,48,"SELANGOR","Bandar_Puchong_Jaya_Jln_Tempua",179,33,70.4285714285714,27.4,0.871428571428571,0,1765495
"2339","Petaling",2014,48,"SELANGOR","Taman_Saujana_Puchong_Sp8",168,33,70.4285714285714,27.4,0.871428571428571,0,1765495
"2340","Petaling",2014,48,"SELANGOR","Usj_11,4",146,33,70.4285714285714,27.4,0.871428571428571,0,1765495
"2341","Petaling",2015,13,"SELANGOR","Kd_Pju_5_Seksyen_5_Sepah_Puteri_Jalan_5,20,5,27",124,34,1,21.6285714285714,72.7142857142857,0,1765495
"2342","Petaling",2014,48,"SELANGOR","Ss_9A_1_Jln_9A,3,5,6,7,8,9,10,11,12,17,20_",146,32,70.4285714285714,27.4,0.871428571428571,0,1765495
"2343","Petaling",2014,48,"SELANGOR","Taman_Bukit_Kinrara_1_Melor",146,32,70.4285714285714,27.4,0.871428571428571,0,1765495
"2344","Petaling",2015,13,"SELANGOR","Usj_9,5",34,33,1,21.6285714285714,72.7142857142857,0,1765495
"2345","Petaling",2014,48,"SELANGOR","Seksyen_4_Teres_B_:_Jln_4,3_,_4,3F",168,31,70.4285714285714,27.4,0.871428571428571,0,1765495
"2346","Petaling",2014,48,"SELANGOR","Seksyen_20_Taman_Paramount",146,31,70.4285714285714,27.4,0.871428571428571,0,1765495
"2347","Petaling",2014,49,"SELANGOR","Ss_2_Selatan",41,366,76.4428571428571,1.8,0.928571428571429,0,1765495
"2348","Petaling",2014,49,"SELANGOR","Pju_10_Apartment_Lestari",154,213,76.4428571428571,1.8,0.928571428571429,0,1765495
"2349","Petaling",2015,4,"SELANGOR","Seksyen_26__Kilang_Tiong_Nam_",43,38,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"2350","Petaling",2014,49,"SELANGOR","Ss_1_Kampung_Tunku",160,170,76.4428571428571,1.8,0.928571428571429,0,1765495
"2351","Petaling",2014,49,"SELANGOR","Ss_22_Damansara_Jaya",182,169,76.4428571428571,1.8,0.928571428571429,0,1765495
"2352","Petaling",2015,4,"SELANGOR","Bl_Pju_6A_Kg_Sg_Kayu_Ara_5__Jln_Teratai,_Melur,_Mawar,_Melati_",64,38,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"2353","Petaling",2015,4,"SELANGOR","Du_Ss_2__2_",112,38,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"2354","Petaling",2014,49,"SELANGOR","Seksyen_7_Flat_A_:_Blok_1_,_12,_Blok_38_,_43",154,123,76.4428571428571,1.8,0.928571428571429,0,1765495
"2355","Petaling",2014,49,"SELANGOR","Seksyen_8_Petaling_Jaya",103,111,76.4428571428571,1.8,0.928571428571429,0,1765495
"2356","Petaling",2014,49,"SELANGOR","Seksyen_7E_B_Pusat_Komersial_Jln_Aa7,Aa_,_Ac7,Ac_,_Jln_U7,U_,_Z7,Z",54,109,76.4428571428571,1.8,0.928571428571429,0,1765495
"2357","Petaling",2014,49,"SELANGOR","Pju_10_Apartment_Harmoni_2__D,E,F,G,H,J,K,T,S,R_",119,105,76.4428571428571,1.8,0.928571428571429,0,1765495
"2358","Petaling",2015,11,"SELANGOR","Taman_Puchong_Perdana_4_Blok_A,G",70,69,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2359","Petaling",2014,49,"SELANGOR","Seksyen_7_Flat_B_:_Blok_13_,_37",103,96,76.4428571428571,1.8,0.928571428571429,0,1765495
"2360","Petaling",2015,11,"SELANGOR","Seksyen_U2_Teres_B__Jln_U2,2,_U2,13_",75,68,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2361","Petaling",2014,49,"SELANGOR","Pju_5_Seksyen_6",117,93,76.4428571428571,1.8,0.928571428571429,0,1765495
"2362","Petaling",2014,49,"SELANGOR","Ss_6_Kediaman_Kastam_Kelana_Jaya",34,93,76.4428571428571,1.8,0.928571428571429,0,1765495
"2363","Petaling",2015,11,"SELANGOR","Seksyen_7_Flat_D_:_Blok_52_,_58",173,66,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2364","Petaling",2014,49,"SELANGOR","Pju_10_Apartment_Permai",116,84,76.4428571428571,1.8,0.928571428571429,0,1765495
"2365","Petaling",2014,49,"SELANGOR","Usj_2,5",110,84,76.4428571428571,1.8,0.928571428571429,0,1765495
"2366","Petaling",2014,49,"SELANGOR","Pju_9_Sd_13_Apt_Sri_Meranti_1__Blok_A,B,C,D,E,F,G_",84,83,76.4428571428571,1.8,0.928571428571429,0,1765495
"2367","Petaling",2015,11,"SELANGOR","Tmn_Puchong_Perdana_Vista_Millennium",43,63,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2368","Petaling",2014,49,"SELANGOR","Seksyen_U5__Apartment_Sri_Pelangi_",112,76,76.4428571428571,1.8,0.928571428571429,0,1765495
"2369","Petaling",2014,49,"SELANGOR","Taman_Serdang_Perdana_5__Rumah_Kedai_",43,76,76.4428571428571,1.8,0.928571428571429,0,1765495
"2370","Petaling",2015,2,"SELANGOR","Tmn_Puchong_Permai_1__Flat_38_81Ok_A_",75,41,80.3428571428571,18.1142857142857,0.985714285714286,0,1765495
"2371","Petaling",2014,49,"SELANGOR","Pju_10_Saujana_Damansara",60,74,76.4428571428571,1.8,0.928571428571429,0,1765495
"2372","Petaling",2014,49,"SELANGOR","Pju_5_Seksyen_5_Sepah_Puteri_Jln_5,1,5,19",70,74,76.4428571428571,1.8,0.928571428571429,0,1765495
"2373","Petaling",2014,49,"SELANGOR","Bandar_Kinrara_Bk_6F__P'Puri_Enggang",75,74,76.4428571428571,1.8,0.928571428571429,0,1765495
"2374","Petaling",2015,4,"SELANGOR","Seksyen_28__Flat_A_:_Blok_1,_3,_5,_7,_9,_11,_13,_15,_17,_19_",168,34,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"2375","Petaling",2015,11,"SELANGOR","Seksyen_27_Teres_A_,_Jln_27,10A_,_27,20D",12,59,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2376","Petaling",2015,11,"SELANGOR","Tm_Pjs_3_Sri_Manja_Square__Jln_Pjs_3,46,_3,48,_3,59,_3,61,_3,63_",116,59,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2377","Petaling",2014,49,"SELANGOR","Pju_9_Sd_7",43,68,76.4428571428571,1.8,0.928571428571429,0,1765495
"2378","Petaling",2014,49,"SELANGOR","Taman_Puchong_Perdana_Jln_Mawar",75,68,76.4428571428571,1.8,0.928571428571429,0,1765495
"2379","Petaling",2015,4,"SELANGOR","Usj_1_Angsana_Appt",23,34,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"2380","Petaling",2014,49,"SELANGOR","Seksyen_U2_Teres_E",121,64,76.4428571428571,1.8,0.928571428571429,0,1765495
"2381","Petaling",2014,49,"SELANGOR","Seksyen_U5__Nusa_Subang_:_Teres_",120,64,76.4428571428571,1.8,0.928571428571429,0,1765495
"2382","Petaling",2014,49,"SELANGOR","Pju_1A_Ara_Damansara",51,64,76.4428571428571,1.8,0.928571428571429,0,1765495
"2383","Petaling",2014,49,"SELANGOR","Batu_13_Kg_Sri_Aman_Lorong_Bestari",111,64,76.4428571428571,1.8,0.928571428571429,0,1765495
"2384","Petaling",2014,49,"SELANGOR","Seksyen_4_Teres_C_:_Jln_4,1A_,_1B,_Jln_4,4A_,_4,6A",126,63,76.4428571428571,1.8,0.928571428571429,0,1765495
"2385","Petaling",2014,49,"SELANGOR","Pju_10_Apartment_Idaman_2__Blok_E,F,G,O,P,Q,R,S_",51,63,76.4428571428571,1.8,0.928571428571429,0,1765495
"2386","Petaling",2014,49,"SELANGOR","Pusat_Bandar_Puchong_Jln_Wawasan_2",117,63,76.4428571428571,1.8,0.928571428571429,0,1765495
"2387","Petaling",2014,49,"SELANGOR","Pjs_8_Mentari_Court_1",100,62,76.4428571428571,1.8,0.928571428571429,0,1765495
"2388","Petaling",2015,2,"SELANGOR","Seksyen_7_Terese_:_Jln_7,29,_7,35",64,36,80.3428571428571,18.1142857142857,0.985714285714286,0,1765495
"2389","Petaling",2015,2,"SELANGOR","Usj_9,5",51,36,80.3428571428571,18.1142857142857,0.985714285714286,0,1765495
"2390","Petaling",2015,11,"SELANGOR","Kt_Pju_1A_Vista_Subang",88,52,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2391","Petaling",2014,49,"SELANGOR","Seksyen_U10_Alam_Budiman__Jln_Pulau_Lumut",70,57,76.4428571428571,1.8,0.928571428571429,0,1765495
"2392","Petaling",2015,4,"SELANGOR","Du_Ss_22__5_",135,32,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"2393","Petaling",2015,11,"SELANGOR","Kd_Pju_5_Seksyen_5_Apt_Carlina",23,50,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2394","Petaling",2014,49,"SELANGOR","Seksyen_U5__Apartment_Matahari_:_Blok_A_,_H_",114,55,76.4428571428571,1.8,0.928571428571429,0,1765495
"2395","Petaling",2015,11,"SELANGOR","Kd_Pju_5_Seksyen_6",12,50,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2396","Petaling",2015,14,"SELANGOR","Taman_Lestari_Perdana_Sri_lndah_Apt",60,65,1.04285714285714,24.6285714285714,79.8857142857143,0,1765495
"2397","Petaling",2015,4,"SELANGOR","Seksyen_27__Teres_D_:_Jln_27,54_,_27,87_",146,31,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"2398","Petaling",2014,49,"SELANGOR","Seksyen_20_Teres_A",1,53,76.4428571428571,1.8,0.928571428571429,0,1765495
"2399","Petaling",2014,49,"SELANGOR","Pju_5_Seksyen_9_Rimba_Riang",179,53,76.4428571428571,1.8,0.928571428571429,0,1765495
"2400","Petaling",2014,49,"SELANGOR","Pju_9_Sd_10_Jln_Margosa",12,53,76.4428571428571,1.8,0.928571428571429,0,1765495
"2401","Petaling",2014,49,"SELANGOR","Bandar_Kinrara_4__Jln_Bk_4,1_Sebahagian_4,2,4,4_",80,53,76.4428571428571,1.8,0.928571428571429,0,1765495
"2402","Petaling",2014,49,"SELANGOR","Pju_10_Apartment_Harmoni_1__A,B,C,L,M,N,O,P,Q_",64,51,76.4428571428571,1.8,0.928571428571429,0,1765495
"2403","Petaling",2014,49,"SELANGOR","Bandar_Kinrara_2",157,51,76.4428571428571,1.8,0.928571428571429,0,1765495
"2404","Petaling",2014,49,"SELANGOR","Seksyen_19_Teres_A_Jln_19,2_,_Jln_19,7B",157,50,76.4428571428571,1.8,0.928571428571429,0,1765495
"2405","Petaling",2014,49,"SELANGOR","Seksyen_7_Shah_Alam_Teres_B_Zon_A_Jln_7,29_,_7,30,_Unisel_,_Jln_A7,A_,_F7,F",64,50,76.4428571428571,1.8,0.928571428571429,0,1765495
"2406","Petaling",2014,49,"SELANGOR","Taman_Saujana_Puchong_Sp_3__Flat_Sri_Sentosa_",1,50,76.4428571428571,1.8,0.928571428571429,0,1765495
"2407","Petaling",2014,49,"SELANGOR","Seksyen_U16_Apartment_Kiambang",70,48,76.4428571428571,1.8,0.928571428571429,0,1765495
"2408","Petaling",2015,5,"SELANGOR","Kd_Pju_5_Seksyen_5_Sepah_Puteri_Jln_5,1,5,19",114,137,72.0142857142857,8.51428571428571,1.11428571428571,0,1765495
"2409","Petaling",2014,49,"SELANGOR","Seksyen_U5__Apartment_Mentari_:_Blok_1_,_3_",43,47,76.4428571428571,1.8,0.928571428571429,0,1765495
"2410","Petaling",2014,49,"SELANGOR","Seksyen_U5__Pangsapuri_Sri_Bintang_",146,47,76.4428571428571,1.8,0.928571428571429,0,1765495
"2411","Petaling",2014,49,"SELANGOR","Seksyen_7_Apt_Kristal_Height",12,47,76.4428571428571,1.8,0.928571428571429,0,1765495
"2412","Petaling",2015,5,"SELANGOR","Pusat_Bandar_Puchong_Jln_Wawasan_2",134,126,72.0142857142857,8.51428571428571,1.11428571428571,0,1765495
"2413","Petaling",2014,49,"SELANGOR","Seksyen_U5__Desa_Subang_A_",157,46,76.4428571428571,1.8,0.928571428571429,0,1765495
"2414","Petaling",2014,49,"SELANGOR","Usj_14,1",64,46,76.4428571428571,1.8,0.928571428571429,0,1765495
"2415","Petaling",2015,11,"SELANGOR","Seksyen_7_Teres_J_:_Jln_7,63_,_7,69A_,_Aquavilla_Townhouse",1,43,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2416","Petaling",2015,11,"SELANGOR","Seksyen_U2_Teres_A_Jln_U2,1A,_U2,1L",135,43,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2417","Petaling",2015,11,"SELANGOR","Seksyen_15__Kaw_Perindustrian_A_:_Jln_15,1_,_15,6_",12,43,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2418","Petaling",2015,11,"SELANGOR","Du_Ss_23__4_",157,43,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2419","Petaling",2015,5,"SELANGOR","Pjs_9_,1Lagoon_Perdana_,Rumah_Kedai",178,104,72.0142857142857,8.51428571428571,1.11428571428571,0,1765495
"2420","Petaling",2015,11,"SELANGOR","Bdr_Puchong_Jaya_Jln_Bandar_Sri_Anggerik_Blok_E,F,G",157,43,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2421","Petaling",2014,49,"SELANGOR","Bandar_Puchong_Jaya_Jln_Merak",146,44,76.4428571428571,1.8,0.928571428571429,0,1765495
"2422","Petaling",2015,11,"SELANGOR","Kt_Pju_3_Palm_Spring_Kondo_1_:_Blok_A,_B,_C",23,42,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2423","Petaling",2015,5,"SELANGOR","Seksyen_U2_Teres_C",122,95,72.0142857142857,8.51428571428571,1.11428571428571,0,1765495
"2424","Petaling",2015,11,"SELANGOR","Kd_Pju_1A_Pacific_Place",23,41,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2425","Petaling",2014,49,"SELANGOR","Sri_Kembangan_13",157,42,76.4428571428571,1.8,0.928571428571429,0,1765495
"2426","Petaling",2015,11,"SELANGOR","Taman_Puchong_Perdana__Jalan_Anggerik_",168,41,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2427","Petaling",2015,5,"SELANGOR","Seksyen_6__Teres_A_:_Jln_6,1A_,_6,2F_,_6,9A_,_6,10A_",119,94,72.0142857142857,8.51428571428571,1.11428571428571,0,1765495
"2428","Petaling",2014,49,"SELANGOR","Pju_8_Armanee_Terrace_Condo",34,41,76.4428571428571,1.8,0.928571428571429,0,1765495
"2429","Petaling",2014,49,"SELANGOR","Pjs_9_Lagoon_Perdana",12,41,76.4428571428571,1.8,0.928571428571429,0,1765495
"2430","Petaling",2015,5,"SELANGOR","Du_Ss_21__3_",114,91,72.0142857142857,8.51428571428571,1.11428571428571,0,1765495
"2431","Petaling",2015,11,"SELANGOR","Usj_16__Pangsapuri_Sri_Tanjung_",107,40,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2432","Petaling",2015,11,"SELANGOR","Usj_19__Starville_",12,40,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2433","Petaling",2014,49,"SELANGOR","Seksyen_U5__Subang_Bestari_Teres_E_:_Jln_U5,81_,_U5,92C_",43,40,76.4428571428571,1.8,0.928571428571429,0,1765495
"2434","Petaling",2014,49,"SELANGOR","Usj_11,4",168,40,76.4428571428571,1.8,0.928571428571429,0,1765495
"2435","Petaling",2015,5,"SELANGOR","Kd_Pju_1A_Pprt_A_:_Blok_A,B,C",165,90,72.0142857142857,8.51428571428571,1.11428571428571,0,1765495
"2436","Petaling",2014,49,"SELANGOR","Ss_9A_1_Jln_9A,3,5,6,7,8,9,10,11,12,17,20_",146,39,76.4428571428571,1.8,0.928571428571429,0,1765495
"2437","Petaling",2014,49,"SELANGOR","Seksyen_4_Teres_B_:_Jln_4,3_,_4,3F",12,38,76.4428571428571,1.8,0.928571428571429,0,1765495
"2438","Petaling",2014,49,"SELANGOR","Seksyen_20_Taman_Paramount",168,38,76.4428571428571,1.8,0.928571428571429,0,1765495
"2439","Petaling",2015,11,"SELANGOR","Usj_14_Subang_Perdana_Goodyear_Court_9",64,38,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2440","Petaling",2014,49,"SELANGOR","Bandar_Puchong_Jaya_Jln_Tempua",179,38,76.4428571428571,1.8,0.928571428571429,0,1765495
"2441","Petaling",2014,49,"SELANGOR","Seksyen_13_Pangsapuri_Persanda",1,37,76.4428571428571,1.8,0.928571428571429,0,1765495
"2442","Petaling",2014,49,"SELANGOR","Taman_Medan_Jalan_Medan_22",157,37,76.4428571428571,1.8,0.928571428571429,0,1765495
"2443","Petaling",2014,49,"SELANGOR","Pjs_7__Sunway_Court_",179,37,76.4428571428571,1.8,0.928571428571429,0,1765495
"2444","Petaling",2014,49,"SELANGOR","Seksyen_U5__Subang_Pelangi_",168,36,76.4428571428571,1.8,0.928571428571429,0,1765495
"2445","Petaling",2014,49,"SELANGOR","Ss_16_Casa_Tiara",168,36,76.4428571428571,1.8,0.928571428571429,0,1765495
"2446","Petaling",2015,10,"SELANGOR","Seksyen_U10__Puncak_Perdana_:_Uitm_",144,130,64.8571428571429,15.8857142857143,1.15714285714286,0,1765495
"2447","Petaling",2014,49,"SELANGOR","Seksyen_U12__Desa_Alam_Teres_B,Jln_U12,10,U12,12_",157,34,76.4428571428571,1.8,0.928571428571429,0,1765495
"2448","Petaling",2014,49,"SELANGOR","Seksyen_U16__Apartment_Melati_:_Blok_11_,_20_",12,34,76.4428571428571,1.8,0.928571428571429,0,1765495
"2449","Petaling",2015,11,"SELANGOR","Taman_Serdang_Utama_14",168,35,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2450","Petaling",2015,11,"SELANGOR","Taman_Sungai_Besi_Indah_Sri_Jasa",179,35,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"2451","Petaling",2014,49,"SELANGOR","Pusat_Bandar_Puchong_Persiaran_Indera__Sri_Cempaka_",179,33,76.4428571428571,1.8,0.928571428571429,0,1765495
"2452","Petaling",2014,52,"SELANGOR","Ss_18,5,_6",146,48,89.5428571428571,19.6,0.728571428571429,0,1765495
"2453","Petaling",2014,49,"SELANGOR","Seksyen_7_Flat_C_:_Blok_44_,_51",168,32,76.4428571428571,1.8,0.928571428571429,0,1765495
"2454","Petaling",2014,49,"SELANGOR","Seksyen_U2_Teres_C",168,32,76.4428571428571,1.8,0.928571428571429,0,1765495
"2455","Petaling",2014,49,"SELANGOR","Taman_Lestari_Putra_6",168,32,76.4428571428571,1.8,0.928571428571429,0,1765495
"2456","Petaling",2014,49,"SELANGOR","Taman_Puncak_Jalil_2__Jln_Puj_2,1_,_2,18_",179,32,76.4428571428571,1.8,0.928571428571429,0,1765495
"2457","Petaling",2015,15,"SELANGOR","Petaling_Ss_14,1",103,99,1.1,12.4285714285714,75.1714285714286,0,1765495
"2458","Petaling",2015,10,"SELANGOR","Bl_Pju_6A_Pelangi_Utama_Kondo",118,110,64.8571428571429,15.8857142857143,1.15714285714286,0,1765495
"2459","Petaling",2014,49,"SELANGOR","Seksyen_6_Teres_A_:_Jln_6,1A_,_6,1J",146,31,76.4428571428571,1.8,0.928571428571429,0,1765495
"2460","Petaling",2015,5,"SELANGOR","Usj_6,2",34,68,72.0142857142857,8.51428571428571,1.11428571428571,0,1765495
"2461","Petaling",2014,49,"SELANGOR","Ss_7_Kelana_Jaya",135,31,76.4428571428571,1.8,0.928571428571429,0,1765495
